mode,service,train_uid,platform,operator,aimed_departure_time,expected_departure_time,best_departure_estimate_mins,aimed_arrival_time,expected_arrival_time,best_arrival_estimate_mins,status,source,origin_code,destination_code
train,24680004,L31764,2,LT,2014/04/04 19:19:00,2014/04/04 19:19:00,80,2014/04/04 19:19:00,2014/04/04 19:19:00,80,ON TIME,Network Rail,EPH,HRW
train,24680004,L31041,1,LT,2014/04/04 19:22:00,2014/04/04 19:22:00,83,2014/04/04 19:22:00,2014/04/04 19:22:00,83,ON TIME,Network Rail,HRW,EPH
train,24680004,L31468,2,LT,2014/04/04 19:23:00,2014/04/04 19:23:00,84,2014/04/04 19:23:00,2014/04/04 19:23:00,84,ON TIME,Network Rail,EPH,SBP
train,24680004,L31241,1,LT,2014/04/04 19:26:00,2014/04/04 19:26:00,87,2014/04/04 19:26:00,2014/04/04 19:26:00,87,ON TIME,Network Rail,SBP,EPH
train,22216000,L36193,2,LO,2014/04/04 19:28:00,2014/04/04 19:28:00,89,2014/04/04 19:28:00,2014/04/04 19:28:00,89,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31202,1,LT,2014/04/04 19:30:00,2014/04/04 19:30:00,91,2014/04/04 19:30:00,2014/04/04 19:30:00,91,ON TIME,Network Rail,HRW,EPH
train,24680004,L31718,2,LT,2014/04/04 19:32:00,2014/04/04 19:32:00,93,2014/04/04 19:32:00,2014/04/04 19:32:00,93,ON TIME,Network Rail,EPH,HRW
train,24680004,L31455,2,LT,2014/04/04 19:35:00,2014/04/04 19:35:00,96,2014/04/04 19:35:00,2014/04/04 19:35:00,96,ON TIME,Network Rail,EPH,SBP
train,22216000,L36117,1,LO,2014/04/04 19:35:00,2014/04/04 19:35:00,96,2014/04/04 19:35:00,2014/04/04 19:35:00,96,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31785,2,LT,2014/04/04 19:39:00,2014/04/04 19:39:00,100,2014/04/04 19:39:00,2014/04/04 19:39:00,100,ON TIME,Network Rail,EPH,HRW
train,24680004,L31478,2,LT,2014/04/04 19:42:00,2014/04/04 19:42:00,103,2014/04/04 19:42:00,2014/04/04 19:42:00,103,ON TIME,Network Rail,EPH,SBP
train,24680004,L31137,1,LT,2014/04/04 19:42:00,2014/04/04 19:42:00,103,2014/04/04 19:42:00,2014/04/04 19:42:00,103,ON TIME,Network Rail,HRW,EPH
train,24680004,L31112,1,LT,2014/04/04 19:46:00,2014/04/04 19:46:00,107,2014/04/04 19:46:00,2014/04/04 19:46:00,107,ON TIME,Network Rail,SBP,EPH
train,22216000,L36190,2,LO,2014/04/04 19:48:00,2014/04/04 19:48:00,109,2014/04/04 19:48:00,2014/04/04 19:48:00,109,ON TIME,Network Rail,EUS,WFJ
train,24680004,L31164,1,LT,2014/04/04 19:50:00,2014/04/04 19:50:00,111,2014/04/04 19:50:00,2014/04/04 19:50:00,111,ON TIME,Network Rail,HRW,EPH
train,24680004,L31758,2,LT,2014/04/04 19:52:00,2014/04/04 19:52:00,113,2014/04/04 19:52:00,2014/04/04 19:52:00,113,ON TIME,Network Rail,EPH,HRW
train,22216000,L36122,1,LO,2014/04/04 19:55:00,2014/04/04 19:55:00,116,2014/04/04 19:55:00,2014/04/04 19:55:00,116,ON TIME,Network Rail,WFJ,EUS
train,24680004,L31554,2,LT,2014/04/04 19:55:00,2014/04/04 19:55:00,116,2014/04/04 19:55:00,2014/04/04 19:55:00,116,ON TIME,Network Rail,EPH,SBP
train,24680004,L31682,2,LT,2014/04/04 19:59:00,2014/04/04 19:59:00,120,2014/04/04 19:59:00,2014/04/04 19:59:00,120,ON TIME,Network Rail,EPH,HRW
